RAJ,    16:48:13.0
DECJ,    -44:58:26
RAJ,    16:48:22.02
DECJ,    -46:11:16
RAJ,    16:48:51.23
DECJ,    -60:44:25.5
RAJ,    16:49:44.23
DECJ,    25:33:07.0
RAJ,    16:49:48.222
DECJ,    -38:05:59.1
RAJ,    16:49:06.68
DECJ,    -39:35:44.2
RAJ,    16:49:20.42
DECJ,    -43:49:22.2
RAJ,    16:49:24.5
DECJ,    -46:53:09
RAJ,    16:49:18.27
DECJ,    -47:29:53
RAJ,    16:49:31.1
DECJ,    -55:53:40
RAJ,    16:50
DECJ,    +80:45
RAJ,    16:50:13.174
DECJ,    -41:26:33.8
RAJ,    16:50:44.68
DECJ,    -43:41:30.8
RAJ,    16:50:32.30
DECJ,    -45:02:37.3
RAJ,    16:50:35.100
DECJ,    -49:21:03.88
RAJ,    16:51:48.79
DECJ,    -42:46:11
RAJ,    16:51:57.2
DECJ,    -45:19:11
RAJ,    16:51:42.97
DECJ,    -52:22:58.2
RAJ,    16:51:41.2
DECJ,    -52:55:48
RAJ,    16:51:07.87
DECJ,    -76:42:39.5
RAJ,    16:52:16.677
DECJ,    -14:00:27.4
RAJ,    16:52:03.07
DECJ,    26:51:40.4
RAJ,    16:52:59.5
DECJ,    -44:06:05
RAJ,    16:52:54
DECJ,    -48:45
RAJ,    16:53:31.03
DECJ,    -20:54:55.1
RAJ,    16:53:39.798
DECJ,    -38:38:20.8
RAJ,    16:53:34.23
DECJ,    -40:30:01.4
RAJ,    16:53:40.22
DECJ,    -42:49:03.3
RAJ,    16:53:29.7
DECJ,    -43:15:01
RAJ,    16:53:56.7
DECJ,    -48:54:51
RAJ,    16:54:03
DECJ,    -23:35
RAJ,    16:54:44.426
DECJ,    -37:10:57.1
RAJ,    16:54:23.5
DECJ,    -41:40:24
RAJ,    16:54:22.08
DECJ,    -42:45:39
RAJ,    16:55:24.53
DECJ,    -30:48:42
RAJ,    16:55:38.66
DECJ,    -38:44:09
RAJ,    16:56:32.955
DECJ,    -36:21:59.7
RAJ,    16:57:36.73
DECJ,    -44:32:20
RAJ,    16:58:16.6
DECJ,    -43:06:50
RAJ,    16:58:24
DECJ,    -47:12
RAJ,    16:58:54.92
DECJ,    -49:58:58.4
RAJ,    16:58:39.34359
DECJ,    -53:24:07.003
RAJ,    16:59:56.38
DECJ,    -43:16:06
RAJ,    16:59:39.44
DECJ,    -44:39:01
RAJ,    17:00:49.32
DECJ,    -36:11:53
RAJ,    17:00:22.27
DECJ,    -39:19:00.02
RAJ,    17:00:38.55
DECJ,    -40:12:38.6
RAJ,    17:00:53.67
DECJ,    -44:22:27
RAJ,    17:00:22.56
DECJ,    -49:39:15
RAJ,    17:01:12.50942
DECJ,    -30:06:30.173
RAJ,    17:01:12.6677
DECJ,    -30:06:49.044
RAJ,    17:01:12.86592
DECJ,    -30:06:59.415
RAJ,    17:01:13.5631
DECJ,    -30:06:42.559
RAJ,    17:01:13.2734
DECJ,    -30:06:46.89
RAJ,    17:01:12.8222
DECJ,    -30:06:51.82
RAJ,    17:01:43.513
DECJ,    -31:30:36.7
RAJ,    17:01:18.54
DECJ,    -37:26:25
RAJ,    17:01:29.154
DECJ,    -45:33:48.7
RAJ,    17:01:12.83
DECJ,    -49:58:33
RAJ,    17:02:14.36
DECJ,    -39:32:40
RAJ,    17:02:52.52
DECJ,    -41:28:48.2
RAJ,    17:02:36.44
DECJ,    -42:17:01.2
RAJ,    17:02:27.290
DECJ,    -43:06:44
RAJ,    17:02:26.94
DECJ,    -43:10:40
RAJ,    17:02:52.6
DECJ,    -44:28:03
RAJ,    17:03:26
DECJ,    -38:12
RAJ,    17:03:20.59
DECJ,    -44:42:42
RAJ,    17:03:54.40
DECJ,    -48:51:55.8
RAJ,    17:04:14.8
DECJ,    -60:16:54
RAJ,    17:05
DECJ,    -04:41
RAJ,    17:05:42.363
DECJ,    -34:23:45.17
RAJ,    17:05:37.1
DECJ,    -39:36:29
RAJ,    17:05:29.84
DECJ,    -39:50:59
RAJ,    17:05:20.4
DECJ,    -41:08:44
RAJ,    17:05:35.914
DECJ,    -43:31:13.6
RAJ,    17:05:50
DECJ,    -52:36:17
RAJ,    17:05:15.3
DECJ,    -61:35:15
RAJ,    17:06:21.3
DECJ,    -38:39:51
RAJ,    17:06:04.51
DECJ,    -43:10:21
RAJ,    17:07
DECJ,    +59:10
RAJ,    17:06:09.794
DECJ,    -61:18:11.70
RAJ,    17:07:21.728
DECJ,    -40:53:56.1
RAJ,    17:07:40.11
DECJ,    -43:41:12.0
RAJ,    17:07:41.41
DECJ,    -44:17:19
RAJ,    17:07:15.547
DECJ,    -47:29:34.5
RAJ,    17:08:17.62215
DECJ,    -35:06:22.640
RAJ,    17:08:35.91
DECJ,    -36:41:21.5
RAJ,    17:08:16.5
DECJ,    -38:27:36
RAJ,    17:08:46.87
DECJ,    -40:08:52.44
RAJ,    17:08:12.92
DECJ,    -45:22:51
RAJ,    17:08:02.5
DECJ,    -75:39:23
RAJ,    17:09:26.4413
DECJ,    -16:40:57.73
RAJ,    17:09:05.792
DECJ,    23:13:27.85
RAJ,    17:09:45.15
DECJ,    -36:26:03.6
RAJ,    17:09:15.99
DECJ,    -38:41:17
RAJ,    17:09:47
DECJ,    -43:54:43
RAJ,    17:09:30.9
DECJ,    -43:42:14
RAJ,    17:09:41.39
DECJ,    -44:01:11.2
RAJ,    17:09:42.728
DECJ,    -44:29:08.24
RAJ,    17:10:04.9
DECJ,    -26:16:35
RAJ,    17:10:30
DECJ,    -37:30
RAJ,    17:10:23.75
DECJ,    -41:48:19
RAJ,    17:10:29
DECJ,    +49:20
RAJ,    17:11:44.45
DECJ,    -38:26:14
RAJ,    17:11:10.561
DECJ,    -43:22:53.1
RAJ,    17:11:53.12
DECJ,    -53:50:16
RAJ,    17:12:11.71
DECJ,    -27:15:53
RAJ,    17:12:35
DECJ,    -39:43
RAJ,    17:12:35
DECJ,    -39:43
RAJ,    17:13:49.533150
DECJ,    +07:47:37.49284
RAJ,    17:13:02.3
DECJ,    -38:44:29
RAJ,    17:13:28
DECJ,    -39:49
RAJ,    17:14:40.122
DECJ,    -10:54:10.9
RAJ,    17:14:05.74
DECJ,    -38:10:30.9
RAJ,    17:15:23.46
DECJ,    -32:47:30
RAJ,    17:15:09.65
DECJ,    -37:00:04
RAJ,    17:15:37.89
DECJ,    -38:59:25.1
RAJ,    17:15:14.3
DECJ,    -39:03:02
RAJ,    17:15:40.99
DECJ,    -40:34:22
RAJ,    17:15:10.54
DECJ,    -42:54:54
RAJ,    17:16:11.36
DECJ,    -37:20:44
RAJ,    17:16:42.06
DECJ,    -40:05:27
RAJ,    17:16:44.307
DECJ,    -41:11:09.5
RAJ,    17:16:01.109
DECJ,    -47:11:00.9
RAJ,    17:17:15.96
DECJ,    -37:37:36
RAJ,    17:17:18.4
DECJ,    -38:47:03
RAJ,    17:17:25.55
DECJ,    -39:53:55
RAJ,    17:17:47.91
DECJ,    -40:43:50
RAJ,    17:17:02.0
DECJ,    -40:43:31
RAJ,    17:17:52.22
DECJ,    -41:03:17
RAJ,    17:17:35.65
DECJ,    -58:00:05.4
RAJ,    17:18:18.59
DECJ,    -37:14:16
RAJ,    17:18:10.0
DECJ,    -37:18:53
RAJ,    17:18:13.565
DECJ,    -38:25:18.06
RAJ,    17:18:12
DECJ,    -41:07
RAJ,    17:18:11.90
DECJ,    -45:39:15.9
RAJ,    17:19:10.07293
DECJ,    -14:38:00.942
RAJ,    17:19:37
DECJ,    -23:29:07
RAJ,    17:19:01.722
DECJ,    -40:06:59.5
RAJ,    17:19:48.77
DECJ,    -43:02:11.4
RAJ,    17:20:57.269
DECJ,    -02:12:23.9
RAJ,    17:20:01.30
DECJ,    21:50:12.8
RAJ,    17:20:22.46
DECJ,    -24:46:27
RAJ,    17:20:54
DECJ,    -36:53
RAJ,    17:20:01.976
DECJ,    -36:59:06.5
RAJ,    17:21:46.61
DECJ,    -19:39:49
RAJ,    17:21:05.4963
DECJ,    -24:57:06.36
RAJ,    17:22:09.817
DECJ,    -36:32:53.3
RAJ,    17:22:59.17
DECJ,    -37:12:03.7
RAJ,    17:22:46.517
DECJ,    -44:00:33.2
RAJ,    17:23:23.1856
DECJ,    -28:37:57.17
RAJ,    17:23:58.2
DECJ,    -28:52:51
RAJ,    17:23:07.580
DECJ,    -36:59:13.9
RAJ,    17:23
DECJ,    -38:20
RAJ,    17:24:44.87
DECJ,    -31:49:04
RAJ,    17:24:43
DECJ,    -35:49
RAJ,    17:24:47.89
DECJ,    -35:05:36
RAJ,    17:24:25.8
DECJ,    -45:00:15
RAJ,    17:25:12.281
DECJ,    -07:32:59.2
RAJ,    17:25:09.9
DECJ,    -28:52:22
RAJ,    17:25:42.2
DECJ,    -35:46:16
RAJ,    17:25:00.1
DECJ,    -38:48:36
RAJ,    17:25:27.27
DECJ,    -38:53:04.20
RAJ,    17:25:41.42
DECJ,    -40:43:11
RAJ,    17:26:23
DECJ,    -00:15
RAJ,    17:26:36
DECJ,    -31:57
RAJ,    17:26:07.51
DECJ,    -35:29:58
RAJ,    17:26:49.61
DECJ,    -36:35:45.6
RAJ,    17:26:33.37
DECJ,    -40:06:02
RAJ,    17:27:30.99
DECJ,    -27:39:00.5
RAJ,    17:27:19
DECJ,    -29:59
RAJ,    17:27:15.09493
DECJ,    -29:46:36.797
RAJ,    17:28:46.25
DECJ,    -37:33:8
RAJ,    17:28:27.68
DECJ,    -40:28:10
RAJ,    17:29:10.808
DECJ,    -21:17:28
RAJ,    17:30:21.66624
DECJ,    -23:04:31.19
RAJ,    17:30:08.28
DECJ,    -29:00:46
RAJ,    17:30:55.58
DECJ,    -33:53:38
RAJ,    17:30:06
DECJ,    -34:48
RAJ,    17:31:17.609823
DECJ,    -18:47:32.666
RAJ,    17:31:00.53
DECJ,    -31:23:43
RAJ,    17:31:14.31
DECJ,    -33:22:45
RAJ,    17:31:42.103
DECJ,    -47:44:34.56
RAJ,    17:32:33.54
DECJ,    -31:31:23
RAJ,    17:32:07.18
DECJ,    -34:26:05
RAJ,    17:32:30
DECJ,    -35:05
RAJ,    17:32:20.81
DECJ,    -37:29:05
RAJ,    17:32:50.0
DECJ,    -41:28:48
RAJ,    17:32:48.86
DECJ,    -41:56:29.6
RAJ,    17:32:47.766731
DECJ,    -50:49:00.1917
RAJ,    17:33:25.86
DECJ,    -25:33:11
RAJ,    17:33:33.90
DECJ,    -28:37:33
RAJ,    17:33:58.89
DECJ,    -30:30:49
RAJ,    17:33:55.21
DECJ,    -33:22:03
RAJ,    17:33:26.754
DECJ,    -37:16:54.6
RAJ,    17:33:58.64
DECJ,    -40:05:39.7
RAJ,    17:33:00.4
DECJ,    -55:15:40
RAJ,    17:34:41.6
DECJ,    -24:15:20
RAJ,    17:34:50.839
DECJ,    -30:58:41.4
RAJ,    17:34:26.9
DECJ,    -33:33:20
RAJ,    17:35:48.1
DECJ,    -02:43:48
RAJ,    17:35:04.9717
DECJ,    -07:24:52.49
RAJ,    17:35:56.9
DECJ,    -32:58:19
RAJ,    17:36:54
DECJ,    +05:48
RAJ,    17:36:45.44
DECJ,    -24:57:50
RAJ,    17:36:24.73
DECJ,    -28:19:42
RAJ,    17:36:42.59
DECJ,    -28:43:51
RAJ,    17:36:02.7
DECJ,    -35:11:56
RAJ,    17:37:47.11235
DECJ,    -08:11:08.887
RAJ,    17:37:33.73
DECJ,    -31:02:00.5
RAJ,    17:37:04.29
DECJ,    -31:37:21
RAJ,    17:37:10.51
DECJ,    -33:20:20
RAJ,    17:37:40.039
DECJ,    -35:55:43.8
RAJ,    17:38:53.965838
DECJ,    +03:33:10.86667
RAJ,    17:38:08.8
DECJ,    -23:30:47
RAJ,    17:38:05.03
DECJ,    -26:47:46
RAJ,    17:38:14.628
DECJ,    -27:36:25.8
RAJ,    17:38:52.24
DECJ,    -29:55:51
RAJ,    17:38:47.4
DECJ,    -31:07:44
RAJ,    17:38:34.45
DECJ,    -33:16:01.6
RAJ,    17:39:17.966
DECJ,    +06:12:28.4
RAJ,    17:39:57.821
DECJ,    -13:13:18.6
RAJ,    17:39:39.80
DECJ,    -30:23:12
RAJ,    17:39:23.22
DECJ,    -30:49:40
RAJ,    17:39:48.68
DECJ,    -31:59:49
RAJ,    17:39:38.25
DECJ,    -39:52:00.3
RAJ,    17:40:25.950
DECJ,    +10:00:06.3
RAJ,    17:40:07.3455
DECJ,    13:11:56.69
RAJ,    17:40:45.32
DECJ,    -25:40:19
RAJ,    17:40:33.82
DECJ,    -30:15:43.5
RAJ,    17:40:50.001
DECJ,    -30:52:04.30
RAJ,    17:40:25.72
DECJ,    -33:27:53.5
RAJ,    17:40:44.589
DECJ,    -53:40:40.9
RAJ,    17:41:31.145365
DECJ,    +13:51:44.13009
RAJ,    17:41:06.87
DECJ,    -20:19:24
RAJ,    17:41:57.23
DECJ,    -20:53:57
RAJ,    17:41:35.06
DECJ,    -27:19:23
RAJ,    17:41:01.34
DECJ,    -27:33:51
RAJ,    17:41:53.51
DECJ,    27:58:09.0
RAJ,    17:41:14.47
DECJ,    -29:45:35
RAJ,    17:41:07.04
DECJ,    -30:16:31
RAJ,    17:41:54
DECJ,    -34:19
RAJ,    17:41:18.081
DECJ,    -39:27:38.0
RAJ,    17:42:04.43
DECJ,    -39:57:22
RAJ,    17:42:26.10
DECJ,    -46:16:53.5
RAJ,    17:43:20.12
DECJ,    -24:42:55
RAJ,    17:43:15.565
DECJ,    -31:53:05.3
RAJ,    17:43:06
DECJ,    -35:32
RAJ,    17:43:05.223
DECJ,    -42:12:02.4
RAJ,    17:44:29.405789
DECJ,    -11:34:54.68126
RAJ,    17:44:16.534
DECJ,    -16:10:35.8
RAJ,    17:44:48.47
DECJ,    -23:35:55
RAJ,    17:44:05.682
DECJ,    -31:30:04
RAJ,    17:44:02.675
DECJ,    -39:22:21.1
RAJ,    17:44:38.92
DECJ,    -53:37:51
RAJ,    17:45:02.06
DECJ,    -01:29:18.1
RAJ,    17:45:09.1348
DECJ,    -09:52:39.682
RAJ,    17:45:33.8371
DECJ,    +10:17:52.523
RAJ,    17:45:16.71
DECJ,    -22:29:14
RAJ,    17:45:40.1662
DECJ,    -29:00:29.896
RAJ,    17:45:16
DECJ,    -29:10
RAJ,    17:45:50
DECJ,    -29:12
RAJ,    17:45:56.305
DECJ,    -30:40:23.5
RAJ,    17:45:15.42
DECJ,    -38:12:07.3
RAJ,    17:46:00.84
DECJ,    +22:45:28.9
RAJ,    17:46:06.87
DECJ,    25:40:37.5
RAJ,    17:46
DECJ,    -27:51
RAJ,    17:46:03.7
DECJ,    -28:49:19
RAJ,    17:46:06.6
DECJ,    -28:50:42
RAJ,    17:46:49.5
DECJ,    -28:56:31.0
RAJ,    17:46:54.947
DECJ,    -32:39:55.8
RAJ,    17:47:58.31
DECJ,    -10:30:05
RAJ,    17:47:30.894
DECJ,    -26:47:14
RAJ,    17:47:26.55
DECJ,    -28:02:37
RAJ,    17:47:22.80
DECJ,    -28:09:15.0
RAJ,    17:47:15.882
DECJ,    -29:58:01.0
RAJ,    17:47:48.71665
DECJ,    -40:36:54.7795
RAJ,    17:48:52.689
DECJ,    -20:21:39.7
RAJ,    17:48:52.95290
DECJ,    -20:21:38.86
RAJ,    17:48:51.17320
DECJ,    -20:21:53.81
RAJ,    17:48:51.64665
DECJ,    -20:21:07.414
RAJ,    17:48:52.80040
DECJ,    -20:21:29.38
RAJ,    17:48:52.3339
DECJ,    -20:21:39.33
RAJ,    17:48:02.255
DECJ,    -24:46:36.9
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.54
DECJ,    -24:46:36
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48:04.8
DECJ,    -24:46:45
RAJ,    17:48
DECJ,    -30:17
RAJ,    17:48:23.79
DECJ,    -30:09:12.2
RAJ,    17:49:15.61
DECJ,    -23:47:17
RAJ,    17:49:11.28
DECJ,    -26:29:10
RAJ,    17:49:23.77
DECJ,    -49:31:59
RAJ,    17:49:44.5
DECJ,    -56:05:19
RAJ,    17:50:18.4
DECJ,    -20:43:08
RAJ,    17:50:59.787
DECJ,    -24:38:58
RAJ,    17:50:22.96
DECJ,    -24:44:47
RAJ,    17:50:33.39
DECJ,    -25:36:43
RAJ,    17:50:04.0
DECJ,    -28:45
RAJ,    17:50:44.501
DECJ,    -35:03:08.9
RAJ,    17:50:13.8016
DECJ,    -37:03:10.95
RAJ,    17:50:12.1770
DECJ,    -37:03:22.93
RAJ,    17:50:13.4541
DECJ,    -37:03:05.58
RAJ,    17:50:13.0969
DECJ,    -37:03:06.368
RAJ,    17:51:52.63
DECJ,    -25:16:43
RAJ,    17:51:32.6965
DECJ,    -28:57:46.50
RAJ,    17:51:32.725
DECJ,    -33:23:39.6
RAJ,    17:51:42.233
DECJ,    -46:57:24.8
RAJ,    17:52:35.42
DECJ,    23:59:48.2
RAJ,    17:52:58.742
DECJ,    -24:10:26
RAJ,    17:52:58.6896
DECJ,    -28:06:37.3
RAJ,    17:52:24.55
DECJ,    -28:21:10
RAJ,    17:52:53
DECJ,    -12:59
RAJ,    17:53:35.171
DECJ,    -19:14:58
RAJ,    17:53:39.847
DECJ,    -22:40:42
RAJ,    17:53
DECJ,    -38:49
RAJ,    17:54:36.56
DECJ,    -24:22:24
RAJ,    17:54:16
DECJ,    -30:11
RAJ,    17:54:37.372
DECJ,    -34:43:53.9
RAJ,    17:54:54.616
DECJ,    -35:10:43.0
RAJ,    17:55:10.364
DECJ,    -09:03:51.6
RAJ,    17:55:11.648
DECJ,    -16:50:41
RAJ,    17:55:35.801
DECJ,    -20:25:00
RAJ,    17:55:36
DECJ,    -25:53
RAJ,    17:55:59.71
DECJ,    -25:21:27
RAJ,    17:55:19.31
DECJ,    -25:21:09
RAJ,    17:55:49.82
DECJ,    -25:34:39
RAJ,    17:55:16.29
DECJ,    -26:00
RAJ,    17:55:41.88
DECJ,    -27:25:45
RAJ,    17:55:12
DECJ,    -33:31
RAJ,    17:55:35.4462
DECJ,    -37:16:10.78
RAJ,    17:56:00
DECJ,    +18:19
RAJ,    17:56:25.56
DECJ,    -22:25:48
RAJ,    17:56:46.633812
DECJ,    -22:51:59.35
RAJ,    17:56:42
DECJ,    -25:28
RAJ,    17:57:19.39
DECJ,    -26:19:08
RAJ,    17:57:24
DECJ,    -15:03:18
RAJ,    17:57:50.772
DECJ,    -22:23:49
RAJ,    17:57:54.795
DECJ,    -27:45
RAJ,    17:57:15.1615
DECJ,    -53:22:26.387
RAJ,    17:58:05.60
DECJ,    -19:31:41
RAJ,    17:58:44.45
DECJ,    -22:06:45
RAJ,    17:58:31.94
DECJ,    -25:40:49
RAJ,    17:58:34.27
DECJ,    -26:30:10
RAJ,    17:58:15.41
DECJ,    -28:46:02
RAJ,    17:58:25.88
DECJ,    30:30:24.0
RAJ,    17:59:34.30
DECJ,    -10:29:57
RAJ,    17:59:28.16
DECJ,    -17:36:10
RAJ,    17:59:41.76
DECJ,    -19:03:19
RAJ,    17:59:57.040
DECJ,    -19:40:29
RAJ,    17:59:35.42
DECJ,    -19:56:08
RAJ,    17:59:49.23
DECJ,    -23:02:08
RAJ,    17:59:30.945
DECJ,    -23:07:17
RAJ,    17:59:24
DECJ,    -24:02
RAJ,    17:59:35.12
DECJ,    -25:49:07
RAJ,    17:59:22.056
DECJ,    -31:07:21.5
RAJ,    18:00:22.08
DECJ,    -01:25:30.6
RAJ,    18:00:12.3
DECJ,    -21:14:19
RAJ,    18:00
DECJ,    -23:43
RAJ,    18:01
DECJ,    +50:28
RAJ,    18:01:50.6124
DECJ,    -08:57:31.85
RAJ,    18:01:50.5658
DECJ,    -08:57:32.81
RAJ,    18:01:50.7407
DECJ,    -08:57:32.70
RAJ,    18:01:55.3653
DECJ,    -08:57:24.33
RAJ,    18:01:51.0764
DECJ,    -14:17:34.50
RAJ,    18:01:22.3
DECJ,    -18:55:49
RAJ,    18:01:46.69
DECJ,    -19:09:36
RAJ,    18:01:32.49
DECJ,    -21:15:18
RAJ,    18:01:08.33
DECJ,    -21:54:32
RAJ,    18:01:19.829
DECJ,    -23:04:44.2
RAJ,    18:01:00.016
DECJ,    -24:51:27.5
RAJ,    18:01:25.8896
DECJ,    -32:10:53.714
RAJ,    18:01:52.66
DECJ,    -34:58:37
RAJ,    18:02:27.45
DECJ,    +01:28:23.7
RAJ,    18:02:44
DECJ,    +03:38
RAJ,    18:02:12
DECJ,    -05:23:53
RAJ,    18:02:14.85
DECJ,    -17:45:17
RAJ,    18:02:05.335576
DECJ,    -21:24:03.649
RAJ,    18:02:03.10
DECJ,    -24:26:43
RAJ,    18:02:55.2
DECJ,    -33:46:45
RAJ,    18:03:34.68
DECJ,    -16:16:30
RAJ,    18:03:59.06
DECJ,    -18:57:19
RAJ,    18:03:29.44
DECJ,    -19:20:41
RAJ,    18:03:51.4105
DECJ,    -21:37:07.351
RAJ,    18:03:09.632
DECJ,    -21:49:13
RAJ,    18:03:34.1
DECJ,    -30:02:02
RAJ,    18:03:34.1
DECJ,    -30:02:02
RAJ,    18:03:34.1
DECJ,    -30:02:02
RAJ,    18:03:44.453
DECJ,    -33:29:10.7
RAJ,    18:04:28.19
DECJ,    -22:28:18
RAJ,    18:04:48
DECJ,    -28:07
RAJ,    18:05:31.436
DECJ,    -06:19:45.4
RAJ,    18:05:06.10
DECJ,    -15:04:36
RAJ,    18:05:37.09
DECJ,    -20:32:51
RAJ,    18:05:28.19
DECJ,    -20:37:16
RAJ,    18:05:25.93
DECJ,    -24:47:30
RAJ,    18:05:42.49
DECJ,    -29:48:00
RAJ,    18:06:52.114
DECJ,    +10:23:18.30
RAJ,    18:06:25.78
DECJ,    -16:18:38
RAJ,    18:06:06.6
DECJ,    -19:20:23
RAJ,    18:06:19.59
DECJ,    -21:25:40
RAJ,    18:07:25
DECJ,    +04:05
RAJ,    18:07:51.235
DECJ,    +07:56:43.39
RAJ,    18:07:38.0274
DECJ,    -08:47:43.27
RAJ,    18:07:20.355604
DECJ,    -24:59:52.9015
RAJ,    18:07:20.871209
DECJ,    -25:00:1.915
RAJ,    18:07:13.66
DECJ,    -25:57:20
RAJ,    18:08:19
DECJ,    +00:34
RAJ,    18:08:45.634
DECJ,    -10:20:48.3
RAJ,    18:08:39.09
DECJ,    -15:17:40
RAJ,    18:08:42.3
DECJ,    -17:26:27
RAJ,    18:08:39.337
DECJ,    -20:24:39.85
RAJ,    18:08:13.23
DECJ,    -27:01:21
RAJ,    18:08:04.48
DECJ,    -32:49:34
RAJ,    18:09:51.36
DECJ,    -01:19:29.0
RAJ,    18:09:35.92
DECJ,    -07:43:01.4
RAJ,    18:09:45.510
DECJ,    -14:29:25.0
RAJ,    18:09:37.21
DECJ,    -18:50:55
RAJ,    18:09:43.147
DECJ,    -19:17:38.1
RAJ,    18:09:51.08696
DECJ,    -19:43:51.9315
RAJ,    18:09:15.87
DECJ,    -20:04:12
RAJ,    18:09:50.25
DECJ,    -23:32:22.68
RAJ,    18:09:26.98
DECJ,    -35:47:18
RAJ,    18:10:59.162
DECJ,    -14:41:33.6
RAJ,    18:10:37.28
DECJ,    17:44:37.38
RAJ,    18:10:55.52
DECJ,    -18:20:39
RAJ,    18:10:58.9919
DECJ,    -20:05:08.27
RAJ,    18:10:44.43
DECJ,    -53:38:07.7
RAJ,    18:11:19.88
DECJ,    -01:54:30.9
RAJ,    18:11:20.42
DECJ,    07:02:29.7
RAJ,    18:11:17.07
DECJ,    -10:49:03
RAJ,    18:11:26.53
DECJ,    -17:17:47
RAJ,    18:11:55.034
DECJ,    -17:36:37.7
RAJ,    18:11:29.72
DECJ,    -18:35:44
RAJ,    18:11:29.2
DECJ,    -19:25:28
RAJ,    18:11:19.85315
DECJ,    -24:05:18.365
RAJ,    18:11:55.53
DECJ,    -24:39:53
RAJ,    18:11:27.19
DECJ,    -49:30:20.8
RAJ,    18:12:34.89
DECJ,    -19:10:39
RAJ,    18:12:20.93
DECJ,    -21:02:36
RAJ,    18:12:32.30
DECJ,    -25:26:38
RAJ,    18:12:40.58
DECJ,    -27:48:03
RAJ,    18:12:44.902
DECJ,    -30:39:21
RAJ,    18:13:23.77
DECJ,    -12:45:59.2
RAJ,    18:13:35.166
DECJ,    -17:49:57.48
RAJ,    18:13:38.76
DECJ,    18:22:15.0
RAJ,    18:13:39.87
DECJ,    -21:13:00.4
RAJ,    18:13:29.16
DECJ,    -22:42:06
RAJ,    18:13:40.59165
DECJ,    -26:21:57.055
RAJ,    18:14:26.13
DECJ,    -05:21:37.0
RAJ,    18:14:41.26
DECJ,    -06:18:01.7
RAJ,    18:14:42.742
DECJ,    +11:30:43.95
RAJ,    18:14:37.35
DECJ,    -16:49:28
RAJ,    18:14:43.10
DECJ,    -17:44:48
RAJ,    18:15:14.672
DECJ,    -17:38:03.0
RAJ,    18:15:03.08
DECJ,    -19:10:00.4
RAJ,    18:15
DECJ,    +55:29
RAJ,    18:16:24.543
DECJ,    -07:55:22.5
RAJ,    18:16:29.19
DECJ,    -14:46:30
RAJ,    18:16:35.93436
DECJ,    +45:10:33.8618
RAJ,    18:16:36.464
DECJ,    -56:43:42.10
RAJ,    18:17:49.79
DECJ,    -07:43:18.9
RAJ,    18:17:36.20
DECJ,    -15:11:39
RAJ,    18:17:06.82
DECJ,    -19:38:36
RAJ,    18:17
DECJ,    -23:11
RAJ,    18:17:05.777
DECJ,    -36:18:04.0
RAJ,    18:17:00.270
DECJ,    -38:37:59.7
RAJ,    18:18:15
DECJ,    -01:49:02
RAJ,    18:18:26.45
DECJ,    -11:16:29
RAJ,    18:18:23.7660
DECJ,    -14:22:36.71
RAJ,    18:18:27.91
DECJ,    -14:48:38
RAJ,    18:18:14.6
DECJ,    -15:19:43
RAJ,    18:18:37.52
DECJ,    -15:41:45
RAJ,    18:18:51.95
DECJ,    -15:56:04
RAJ,    18:19:50.542
DECJ,    -09:25:49.9
RAJ,    18:19:39.986
DECJ,    -10:08:28
RAJ,    18:19:28.78
DECJ,    -11:14:43
RAJ,    18:19:58.15
DECJ,    -11:31:29
RAJ,    18:19:56.226
DECJ,    +13:05:15.25
RAJ,    18:19:43.66
DECJ,    -13:18:42
RAJ,    18:19:56.8
