    15:39:24.70,    -63:22:53.2
    15:40:59.02,    -57:36:57
    15:41:55,    -42:18:50
    15:41:49.6,    -55:35:01
    15:42:45.471,    -50:34:01.4
    15:42:19.93,    -51:33:35
    15:42:54.51,    -53:03:41
    15:43:30.1579,    -06:20:45.25
    15:43:38.8250,    +09:29:16.339
    15:43:58.25,    -50:13:58
    15:43:44.1498,    -51:49:54.685
    15:43:56.25,    -54:59:13.7
    15:44:04.48722,    +49:37:55.2545
    15:44:59.844,    -53:08:46.5
    15:45:55.94596,    -45:50:37.5272
    15:46:03.44,    -37:47:10.1
    15:46:07.4,    -53:02:23.0
    15:46,-59
    15:47:46.058,    -09:44:7.8
    15:47:30.60,    -57:50:29.4
    15:47:34.99,    -58:39:09.8
    15:48:23.26,    -48:21:49.7
    15:48:19.47,    -49:27:40.4
    15:48:44.03,    -56:07:33.9
    15:49:40.941,    +21:13:26.9
    15:49:21.154,    -48:48:37.44
    15:49:05,    -57:21:37
    15:49:47.9,    -57:22:02
    15:50:02.95,    -52:42:07.0
    15:50:04.8,    -53:17:21
    15:50:54.12386,    -54:18:24.1141
    15:51:07.215,    -06:58:06.5
    15:51:48.02,    -44:24:42
    15:51:41.25,    -53:10:59.6
    15:52:13.2709,    -49:37:49.744
    15:52:38,    -62:14:31
    15:53:59.6,    -54:56:06
    15:54:27.15,    -52:09:38.3
    15:54:40.5,    -55:12:33
    15:55:40.097,    -05:15:57.4
    15:55:17.952,    -31:34:20.10
    15:56:51.5,    -53:58:55
    15:57:00.2580,    -42:58:12.66
    15:58:41.45,    -54:19:26
    15:58:30.53,    -57:56:26.1
    15:59:41.526126,    -44:38:45.90177
    15:59:21.3,    -55:45:40
    16:00:51.903452,    -30:53:49.3653
    16:00:53.031,    -50:44:20.96
    16:00:19.93,    -57:51:14.7
    16:00:35.0,    -59:16:59
    16:01:24,    -50:23
    16:01:27.3,    -52:44:9
    16:01:54.91,    -53:35:43.2
    16:02:18.2,    -49:57:32
    16:02:18.8,    -51:00:02
    16:03:53.697,    -35:39:57.1
    16:03:31.46,    -56:57:44.19
    16:03:35.67751,    -72:02:32.72985
    16:04:32,    -44:43
    16:04:29.41,    -47:18:47.9
    16:04:22.999,    -49:09:58.34
    16:04:29.177,    -72:03:30.46
    16:05:18.52,    +32:49:18.0
    16:05:19.0,    -52:15:48
    16:05:16.3,    -52:57:34
    16:07:12.1034,    -00:32:40.83
    16:07:49.3,    -51:40:16
    16:07:48.711,    -64:49:43.08
    16:09:05.35,    -19:30:08
    16:09:41.13,    -46:16:22.5
    16:09:26.7,    -51:58:18
    16:10:11,    -17:50
    16:10:44.30,    -50:06:42.2
    16:10:12.82,    -53:03:49
    16:11,    -01:28
    16:11:02.7,    -48:11:39
    16:11:46.63,    -49:49:57.2
    16:11:03.20,    -52:09:23.6
    16:11:51.313,    -58:47:42.33
    16:12:23.432,    20:08:18.33
    16:12:26.06,    -24:08:04
    16:12:54,    -49:27
    16:12:00.6,    -51:36:54
    16:12:06,    -55:09
    16:12:27.816,    -58:05:29.2
    16:13:29.03,    -47:14:25.8
    16:13:42.46,    -52:11:21.0
    16:13:57.49,    -52:34:17
    16:14,    -23:15
    16:14:43,    -38:46:15
    16:14:31.227,    -39:37:28.8
    16:14:11.29,    -50:48:03.5
    16:14:45.7,    -51:44:49
    16:14:50.38,    -54:02:47
    16:15:01.191,    -54:44:32.4
    16:15:40.43,    -55:37:00.5
    16:16:29.89,    -50:17:14.9
    16:16:30.9,    -51:09:17
    16:16:23.4,    -52:08:48
    16:17:23.38,    -42:16:59
    16:17:35.105,    -46:08:36.5
    16:17:29.3,    -50:55:13.2
    16:18:30,    -39:19
    16:18:06.80,    -47:23:19.1
    16:19:06,    -42:02
    16:20:41.52,    -49:27:37.1
    16:20:14.44,    -54:14:51.7
    16:21:04.71,    -50:39:48.6
    16:21:55.8,    -52:43:44
    16:22:04.58,    -37:51:13.9
    16:22:45.468,    -43:32:28.2
    16:22:30.060,    -43:47:21.4
    16:22:47.19,    -48:02:13.1
    16:22:05.45,    -48:46:29
    16:22:37.5,    -49:44:30
    16:22:44.80,    -49:50:54.4
    16:22:03.6681,    -66:17:16.978
    16:23:42.701,    -08:41:36.4
    16:23:38.2218,    -26:31:53.769
    16:23:48.34,    -42:56:52
    16:23:54.80,    -49:49:4
    16:24:21.361,    -44:11:33.8
    16:24:18.7,    -46:13:02
    16:24:54.89,    -47:21:27
    16:25:10.33,    -40:48:21.5
    16:25:18.05,    -49:04:33.6
    16:25:16.41,    -49:13:44.6
    16:27:00,    -44:22
    16:26:48.98,    -45:37:25.6
    16:26:42.5,    -48:07:54
    16:26:06.851,    -66:21:15.27
    16:27:18.759,    +14:19:20.7
    16:27:28.75,    -47:06:50.2
    16:27:10.34,    -48:45:08
    16:27:42,    -49:54
    16:27:30,    -51:08
    16:27:21.08,    -55:47:52.4
    16:27:52.59,    -59:36:55.3
    16:27,    +86:54
    16:28:07.00,    -32:05:48.9
    16:28:26.83,    -48:04:59
    16:28:30.9,    -48:28:42
    16:29:35.81,    -36:36:13
    16:29,    +43:59
    16:29:08.7706,    -69:02:45.294
    16:30,37
    16:30:02.47,    -47:19:42
    16:30:37.47,    -47:33:05.0
    16:31:52.47,    -16:12:52.0
    16:31:18.33,    -41:55:03.7
    16:32:54.20,    -10:13:18
    16:32:14.00,    -45:09:09
    16:32:49.813,    -46:21:48.6
    16:32:16.72,    -47:57:34.3
    16:32:39.74,    -48:18:52.6
    16:33:55.30,    -20:10:09
    16:33:47.048,    -44:53:07.8
    16:33:05.4,    -48:05:36
    16:33:00.103,    -50:15:08.1
    16:34:30,    -49:52
    16:34:04.99,    -51:07:45.6
    16:34:19.17,    -56:40:48.7
    16:35:47.36,    -15:11:52
    16:35:52,    -26:16:17
    16:35:55.4,    -45:13:27
    16:35:51.844,    -47:35:23.31
    16:35:55.4,    -49:44:36
    16:35:09.08,    -59:54:41
    16:36:16.53,    -44:40:25
    16:36:32.0,    -48:03:55
    16:36:55.15,    -49:33:10
    16:37:56.8,    -43:35:42
    16:37:53.15,    -44:50:26.3
    16:37:58.710,    -45:53:27.3
    16:37:36,    -46:13
    16:37:13.77,    -46:42:15
    16:37:11.4,    -47:21:03
    16:37:58.68,    -48:16:12
    16:38:37.349,    -38:15:03.4
    16:38:15.56,    -39:51:59
    16:38:31,    -42:33:56
    16:38:52.88,    -43:44:04
    16:38:18,    -44:40
    16:38:46.221,    -44:17:03.6
    16:38:22.98,    -46:08:11.6
    16:38:12.94,    -47:25:32
    16:38:59.96,    -52:26:57.4
    16:39:06.85,    -43:59:52
    16:39:21.201,    -46:04:33.1
    16:40:16.744825,    +22:24:08.84178
    16:40:43.52,    -46:31:35.4
    16:40:47.62,    -46:48:45
    16:40:13.19,    -47:15:35.3
    16:40:43.56,    -49:51:02.1
    16:41:18.04,    -23:47:36
    16:41:40.880,    +36:27:15.44
    16:41:41,    +36:27:37
    16:41:41,    +36:27:37
    16:41:41,    +36:27:37
    16:41:41,    +36:27:37
    16:43:38.160985,    -12:24:58.6783
    16:43:36.97,    -45:05:46.0
    16:43:20.40,    -45:22:01
    16:43:13.52,    -45:50:54.5
    16:44:36,    -44:10
    16:44:49.281,    -45:59:09.5
    16:44:06,    -46:26
    16:44:38.5,    -46:57:38
    16:45:02.0414,    -03:17:58.32
    16:45:34.415,    +10:12:16.04
    16:46:18.13,    -21:42:09.0
    16:46:55.3,    -43:08:07
    16:46:51.3,    -43:46:38
    16:46:36.35,    -51:23:14.6
    16:46:54.8,    -68:31:51
    16:47:46.51,    -36:07:04
    16:47:10.20,    -45:52:16.8
    16:48,    +66:04
    16:48:06.070,    -32:56:40.8
    16:48:13.0,    -44:58:26
    16:48:22.02,    -46:11:16
    16:48:51.23,    -60:44:25.5
    16:49:44.23,    25:33:07.0
    16:49:48.222,    -38:05:59.1
    16:49:06.68,    -39:35:44.2
    16:49:20.42,    -43:49:22.2
    16:49:24.5,    -46:53:09
    16:49:18.27,    -47:29:53
    16:49:31.1,    -55:53:40
    16:50,    +80:45
    16:50:13.174,    -41:26:33.8
    16:50:44.68,    -43:41:30.8
    16:50:32.30,    -45:02:37.3
    16:50:35.100,    -49:21:03.88
    16:51:48.79,    -42:46:11
    16:51:57.2,    -45:19:11
    16:51:42.97,    -52:22:58.2
    16:51:41.2,    -52:55:48
    16:51:07.87,    -76:42:39.5
    16:52:16.677,    -14:00:27.4
    16:52:03.07,    26:51:40.4
    16:52:59.5,    -44:06:05
    16:52:54,    -48:45
    16:53:31.03,    -20:54:55.1
    16:53:39.798,    -38:38:20.8
    16:53:34.23,    -40:30:01.4
    16:53:40.22,    -42:49:03.3
    16:53:29.7,    -43:15:01
    16:53:56.7,    -48:54:51
    16:54:03,    -23:35
    16:54:44.426,    -37:10:57.1
    16:54:23.5,    -41:40:24
    16:54:22.08,    -42:45:39
    16:55:24.53,    -30:48:42
    16:55:38.66,    -38:44:09
    16:56:32.955,    -36:21:59.7
    16:57:36.73,    -44:32:20
    16:58:16.6,    -43:06:50
    16:58:24,    -47:12
    16:58:54.92,    -49:58:58.4
    16:58:39.34359,    -53:24:07.003
    16:59:56.38,    -43:16:06
    16:59:39.44,    -44:39:01
    17:00:49.32,    -36:11:53
    17:00:22.27,    -39:19:00.02
    17:00:38.55,    -40:12:38.6
    17:00:53.67,    -44:22:27
    17:00:22.56,    -49:39:15
    17:01:12.50942,    -30:06:30.173
    17:01:12.6677,    -30:06:49.044
    17:01:12.86592,    -30:06:59.415
    17:01:13.5631,    -30:06:42.559
    17:01:13.2734,    -30:06:46.89
    17:01:12.8222,    -30:06:51.82
    17:01:43.513,    -31:30:36.7
    17:01:18.54,    -37:26:25
    17:01:29.154,    -45:33:48.7
    17:01:12.83,    -49:58:33
    17:02:14.36,    -39:32:40
    17:02:52.52,    -41:28:48.2
    17:02:36.44,    -42:17:01.2
    17:02:27.290,    -43:06:44
    17:02:26.94,    -43:10:40
    17:02:52.6,    -44:28:03
    17:03:26,    -38:12
    17:03:20.59,    -44:42:42
    17:03:54.40,    -48:51:55.8
    17:04:14.8,    -60:16:54
    17:05,    -04:41
    17:05:42.363,    -34:23:45.17
    17:05:37.1,    -39:36:29
    17:05:29.84,    -39:50:59
    17:05:20.4,    -41:08:44
    17:05:35.914,    -43:31:13.6
    17:05:50,    -52:36:17
    17:05:15.3,    -61:35:15
    17:06:21.3,    -38:39:51
    17:06:04.51,    -43:10:21
    17:07,    +59:10
    17:06:09.794,    -61:18:11.70
    17:07:21.728,    -40:53:56.1
    17:07:40.11,    -43:41:12.0
    17:07:41.41,    -44:17:19
    17:07:15.547,    -47:29:34.5
    17:08:17.62215,    -35:06:22.640
    17:08:35.91,    -36:41:21.5
    17:08:16.5,    -38:27:36
    17:08:46.87,    -40:08:52.44
    17:08:12.92,    -45:22:51
    17:08:02.5,    -75:39:23
    17:09:26.4413,    -16:40:57.73
    17:09:05.792,    23:13:27.85
    17:09:45.15,    -36:26:03.6
    17:09:15.99,    -38:41:17
    17:09:47,    -43:54:43
    17:09:30.9,    -43:42:14
    17:09:41.39,    -44:01:11.2
    17:09:42.728,    -44:29:08.24
    17:10:04.9,    -26:16:35
    17:10:30,    -37:30
    17:10:23.75,    -41:48:19
    17:10:29,    +49:20
    17:11:44.45,    -38:26:14
    17:11:10.561,    -43:22:53.1
    17:11:53.12,    -53:50:16
    17:12:11.71,    -27:15:53
    17:12:35,    -39:43
    17:12:35,    -39:43
    17:13:49.533150,    +07:47:37.49284
    17:13:02.3,    -38:44:29
    17:13:28,    -39:49
    17:14:40.122,    -10:54:10.9
    17:14:05.74,    -38:10:30.9
    17:15:23.46,    -32:47:30
    17:15:09.65,    -37:00:04
    17:15:37.89,    -38:59:25.1
    17:15:14.3,    -39:03:02
    17:15:40.99,    -40:34:22
    17:15:10.54,    -42:54:54
    17:16:11.36,    -37:20:44
    17:16:42.06,    -40:05:27
    17:16:44.307,    -41:11:09.5
    17:16:01.109,    -47:11:00.9
    17:17:15.96,    -37:37:36
    17:17:18.4,    -38:47:03
    17:17:25.55,    -39:53:55
    17:17:47.91,    -40:43:50
    17:17:02.0,    -40:43:31
    17:17:52.22,    -41:03:17
    17:17:35.65,    -58:00:05.4
    17:18:18.59,    -37:14:16
    17:18:10.0,    -37:18:53
    17:18:13.565,    -38:25:18.06
    17:18:12,    -41:07
    17:18:11.90,    -45:39:15.9
    17:19:10.07293,    -14:38:00.942
    17:19:37,    -23:29:07
    17:19:01.722,    -40:06:59.5
    17:19:48.77,    -43:02:11.4
    17:20:57.269,    -02:12:23.9
    17:20:01.30,    21:50:12.8
    17:20:22.46,    -24:46:27
    17:20:54,    -36:53
    17:20:01.976,    -36:59:06.5
    17:21:46.61,    -19:39:49
    17:21:05.4963,    -24:57:06.36
    17:22:09.817,    -36:32:53.3
    17:22:59.17,    -37:12:03.7
    17:22:46.517,    -44:00:33.2
    17:23:23.1856,    -28:37:57.17
    17:23:58.2,    -28:52:51
    17:23:07.580,    -36:59:13.9
    17:23,    -38:20
    17:24:44.87,    -31:49:04
    17:24:43,    -35:49
    17:24:47.89,    -35:05:36
    17:24:25.8,    -45:00:15
    17:25:12.281,    -07:32:59.2
    17:25:09.9,    -28:52:22
    17:25:42.2,    -35:46:16
    17:25:00.1,    -38:48:36
    17:25:27.27,    -38:53:04.20
    17:25:41.42,    -40:43:11
    17:26:23,    -00:15
    17:26:36,    -31:57
    17:26:07.51,    -35:29:58
    17:26:49.61,    -36:35:45.6
    17:26:33.37,    -40:06:02
    17:27:30.99,    -27:39:00.5
    17:27:19,    -29:59
    17:27:15.09493,    -29:46:36.797
    17:28:46.25,    -37:33:8
    17:28:27.68,    -40:28:10
    17:29:10.808,    -21:17:28
    17:30:21.66624,    -23:04:31.19
    17:30:08.28,    -29:00:46
    17:30:55.58,    -33:53:38
    17:30:06,    -34:48
    17:31:17.609823,    -18:47:32.666
    17:31:00.53,    -31:23:43
    17:31:14.31,    -33:22:45
    17:31:42.103,    -47:44:34.56
    17:32:33.54,    -31:31:23
    17:32:07.18,    -34:26:05
    17:32:30,    -35:05
    17:32:20.81,    -37:29:05
    17:32:50.0,    -41:28:48
    17:32:48.86,    -41:56:29.6
    17:32:47.766731,    -50:49:00.1917
    17:33:25.86,    -25:33:11
    17:33:33.90,    -28:37:33
    17:33:58.89,    -30:30:49
    17:33:55.21,    -33:22:03
    17:33:26.754,    -37:16:54.6
    17:33:58.64,    -40:05:39.7
    17:33:00.4,    -55:15:40
    17:34:41.6,    -24:15:20
    17:34:50.839,    -30:58:41.4
    17:34:26.9,    -33:33:20
    17:35:48.1,    -02:43:48
    17:35:04.9717,    -07:24:52.49
    17:35:56.9,    -32:58:19
    17:36:54,    +05:48
    17:36:45.44,    -24:57:50
    17:36:24.73,    -28:19:42
    17:36:42.59,    -28:43:51
    17:36:02.7,    -35:11:56
    17:37:47.11235,    -08:11:08.887
    17:37:33.73,    -31:02:00.5
    17:37:04.29,    -31:37:21
    17:37:10.51,    -33:20:20
    17:37:40.039,    -35:55:43.8
    17:38:53.965838,    +03:33:10.86667
    17:38:08.8,    -23:30:47
    17:38:05.03,    -26:47:46
    17:38:14.628,    -27:36:25.8
    17:38:52.24,    -29:55:51
    17:38:47.4,    -31:07:44
    17:38:34.45,    -33:16:01.6
    17:39:17.966,    +06:12:28.4
    17:39:57.821,    -13:13:18.6
    17:39:39.80,    -30:23:12
    17:39:23.22,    -30:49:40
    17:39:48.68,    -31:59:49
    17:39:38.25,    -39:52:00.3
    17:40:25.950,    +10:00:06.3
    17:40:07.3455,    13:11:56.69
    17:40:45.32,    -25:40:19
    17:40:33.82,    -30:15:43.5
    17:40:50.001,    -30:52:04.30
    17:40:25.72,    -33:27:53.5
    17:40:44.589,    -53:40:40.9
    17:41:31.145365,    +13:51:44.13009
    17:41:06.87,    -20:19:24
    17:41:57.23,    -20:53:57
    17:41:35.06,    -27:19:23
    17:41:01.34,    -27:33:51
    17:41:53.51,    27:58:09.0
    17:41:14.47,    -29:45:35
    17:41:07.04,    -30:16:31
    17:41:54,    -34:19
    17:41:18.081,    -39:27:38.0
    17:42:04.43,    -39:57:22
    17:42:26.10,    -46:16:53.5
    17:43:20.12,    -24:42:55
    17:43:15.565,    -31:53:05.3
    17:43:06,    -35:32
    17:43:05.223,    -42:12:02.4
    17:44:29.405789,    -11:34:54.68126
    17:44:16.534,    -16:10:35.8
    17:44:48.47,    -23:35:55
    17:44:05.682,    -31:30:04
    17:44:02.675,    -39:22:21.1
    17:44:38.92,    -53:37:51
    17:45:02.06,    -01:29:18.1
    17:45:09.1348,    -09:52:39.682
    17:45:33.8371,    +10:17:52.523
    17:45:16.71,    -22:29:14
    17:45:40.1662,    -29:00:29.896
    17:45:16,    -29:10
    17:45:50,    -29:12
    17:45:56.305,    -30:40:23.5
    17:45:15.42,    -38:12:07.3
    17:46:00.84,    +22:45:28.9
    17:46:06.87,    25:40:37.5
    17:46,    -27:51
    17:46:03.7,    -28:49:19
    17:46:06.6,    -28:50:42
    17:46:49.5,    -28:56:31.0
    17:46:54.947,    -32:39:55.8
    17:47:58.31,    -10:30:05
    17:47:30.894,    -26:47:14
    17:47:26.55,    -28:02:37
    17:47:22.80,    -28:09:15.0
    17:47:15.882,    -29:58:01.0
    17:47:48.71665,    -40:36:54.7795
    17:48:52.689,    -20:21:39.7
    17:48:52.95290,    -20:21:38.86
    17:48:51.17320,    -20:21:53.81
    17:48:51.64665,    -20:21:07.414
    17:48:52.80040,    -20:21:29.38
    17:48:52.3339,    -20:21:39.33
    17:48:02.255,    -24:46:36.9
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.54,    -24:46:36
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48:04.8,    -24:46:45
    17:48,    -30:17
    17:48:23.79,    -30:09:12.2
    17:49:15.61,    -23:47:17
    17:49:11.28,    -26:29:10
    17:49:23.77,    -49:31:59
    17:49:44.5,    -56:05:19
    17:50:18.4,    -20:43:08
    17:50:59.787,    -24:38:58
    17:50:22.96,    -24:44:47
    17:50:33.39,    -25:36:43
    17:50:04.0,    -28:45
    17:50:44.501,    -35:03:08.9
    17:50:13.8016,    -37:03:10.95
    17:50:12.1770,    -37:03:22.93
    17:50:13.4541,    -37:03:05.58
    17:50:13.0969,    -37:03:06.368
    17:51:52.63,    -25:16:43
    17:51:32.6965,    -28:57:46.50
    17:51:32.725,    -33:23:39.6
    17:51:42.233,    -46:57:24.8
    17:52:35.42,    23:59:48.2
    17:52:58.742,    -24:10:26
    17:52:58.6896,    -28:06:37.3
    17:52:24.55,    -28:21:10
    17:52:53,    -12:59
    17:53:35.171,    -19:14:58
    17:53:39.847,    -22:40:42
    17:53,    -38:49
    17:54:36.56,    -24:22:24
    17:54:16,    -30:11
    17:54:37.372,    -34:43:53.9
    17:54:54.616,    -35:10:43.0
    17:55:10.364,    -09:03:51.6
    17:55:11.648,    -16:50:41
    17:55:35.801,    -20:25:00
    17:55:36,    -25:53
    17:55:59.71,    -25:21:27
    17:55:19.31,    -25:21:09
    17:55:49.82,    -25:34:39
    17:55:16.29,    -26:00
    17:55:41.88,    -27:25:45
    17:55:12,    -33:31
    17:55:35.4462,    -37:16:10.78
    17:56:00,    +18:19
    17:56:25.56,    -22:25:48
    17:56:46.633812,    -22:51:59.35
    17:56:42,    -25:28
    17:57:19.39,    -26:19:08
    17:57:24,    -15:03:18
    17:57:50.772,    -22:23:49
    17:57:54.795,    -27:45
    17:57:15.1615,    -53:22:26.387
    17:58:05.60,    -19:31:41
    17:58:44.45,    -22:06:45
    17:58:31.94,    -25:40:49
    17:58:34.27,    -26:30:10
    17:58:15.41,    -28:46:02
    17:58:25.88,    30:30:24.0
    17:59:34.30,    -10:29:57
    17:59:28.16,    -17:36:10
    17:59:41.76,    -19:03:19
    17:59:57.040,    -19:40:29
    17:59:35.42,    -19:56:08
    17:59:49.23,    -23:02:08
    17:59:30.945,    -23:07:17
    17:59:24,    -24:02
    17:59:35.12,    -25:49:07
    17:59:22.056,    -31:07:21.5
    18:00:22.08,    -01:25:30.6
    18:00:12.3,    -21:14:19
    18:00,    -23:43
    18:01,    +50:28
    18:01:50.6124,    -08:57:31.85
    18:01:50.5658,    -08:57:32.81
    18:01:50.7407,    -08:57:32.70
    18:01:55.3653,    -08:57:24.33
    18:01:51.0764,    -14:17:34.50
    18:01:22.3,    -18:55:49
    18:01:46.69,    -19:09:36
    18:01:32.49,    -21:15:18
    18:01:08.33,    -21:54:32
    18:01:19.829,    -23:04:44.2
    18:01:00.016,    -24:51:27.5
    18:01:25.8896,    -32:10:53.714
    18:01:52.66,    -34:58:37
    18:02:27.45,    +01:28:23.7
    18:02:44,    +03:38
    18:02:12,    -05:23:53
    18:02:14.85,    -17:45:17
    18:02:05.335576,    -21:24:03.649
    18:02:03.10,    -24:26:43
    18:02:55.2,    -33:46:45
    18:03:34.68,    -16:16:30
    18:03:59.06,    -18:57:19
    18:03:29.44,    -19:20:41
    18:03:51.4105,    -21:37:07.351
    18:03:09.632,    -21:49:13
    18:03:34.1,    -30:02:02
    18:03:34.1,    -30:02:02
    18:03:34.1,    -30:02:02
    18:03:44.453,    -33:29:10.7
    18:04:28.19,    -22:28:18
    18:04:48,    -28:07
    18:05:31.436,    -06:19:45.4
    18:05:06.10,    -15:04:36
    18:05:37.09,    -20:32:51
    18:05:28.19,    -20:37:16
    18:05:25.93,    -24:47:30
    18:05:42.49,    -29:48:00
    18:06:52.114,    +10:23:18.30
    18:06:25.78,    -16:18:38
    18:06:06.6,    -19:20:23
    18:06:19.59,    -21:25:40
    18:07:25,    +04:05
    18:07:51.235,    +07:56:43.39
    18:07:38.0274,    -08:47:43.27
    18:07:20.355604,    -24:59:52.9015
    18:07:20.871209,    -25:00:1.915
    18:07:13.66,    -25:57:20
    18:08:19,    +00:34
    18:08:45.634,    -10:20:48.3
    18:08:39.09,    -15:17:40
    18:08:42.3,    -17:26:27
    18:08:39.337,    -20:24:39.85
    18:08:13.23,    -27:01:21
    18:08:04.48,    -32:49:34
    18:09:51.36,    -01:19:29.0
    18:09:35.92,    -07:43:01.4
    18:09:45.510,    -14:29:25.0
    18:09:37.21,    -18:50:55
    18:09:43.147,    -19:17:38.1
    18:09:51.08696,    -19:43:51.9315
    18:09:15.87,    -20:04:12
    18:09:50.25,    -23:32:22.68
    18:09:26.98,    -35:47:18
    18:10:59.162,    -14:41:33.6
    18:10:37.28,    17:44:37.38
    18:10:55.52,    -18:20:39
    18:10:58.9919,    -20:05:08.27
    18:10:44.43,    -53:38:07.7
    18:11:19.88,    -01:54:30.9
    18:11:20.42,    07:02:29.7
    18:11:17.07,    -10:49:03
    18:11:26.53,    -17:17:47
    18:11:55.034,    -17:36:37.7
    18:11:29.72,    -18:35:44
    18:11:29.2,    -19:25:28
    18:11:19.85315,    -24:05:18.365
    18:11:55.53,    -24:39:53
    18:11:27.19,    -49:30:20.8
    18:12:34.89,    -19:10:39
    18:12:20.93,    -21:02:36
    18:12:32.30,    -25:26:38
    18:12:40.58,    -27:48:03
    18:12:44.902,    -30:39:21
    18:13:23.77,    -12:45:59.2
    18:13:35.166,    -17:49:57.48
    18:13:38.76,    18:22:15.0
    18:13:39.87,    -21:13:00.4
    18:13:29.16,    -22:42:06
    18:13:40.59165,    -26:21:57.055
    18:14:26.13,    -05:21:37.0
    18:14:41.26,    -06:18:01.7
    18:14:42.742,    +11:30:43.95
    18:14:37.35,    -16:49:28
    18:14:43.10,    -17:44:48
    18:15:14.672,    -17:38:03.0
    18:15:03.08,    -19:10:00.4
    18:15,    +55:29
    18:16:24.543,    -07:55:22.5
    18:16:29.19,    -14:46:30
    18:16:35.93436,    +45:10:33.8618
    18:16:36.464,    -56:43:42.10
    18:17:49.79,    -07:43:18.9
    18:17:36.20,    -15:11:39
    18:17:06.82,    -19:38:36
    18:17,    -23:11
    18:17:05.777,    -36:18:04.0
    18:17:00.270,    -38:37:59.7
    18:18:15,    -01:49:02
    18:18:26.45,    -11:16:29
    18:18:23.7660,    -14:22:36.71
    18:18:27.91,    -14:48:38
    18:18:14.6,    -15:19:43
    18:18:37.52,    -15:41:45
    18:18:51.95,    -15:56:04
    18:19:50.542,    -09:25:49.9
    18:19:39.986,    -10:08:28
    18:19:28.78,    -11:14:43
    18:19:58.15,    -11:31:29
    18:19:56.226,    +13:05:15.25
    18:19:43.66,    -13:18:42
    18:19:56.8,    -14:08:01.6
    18:19:34.173,    -14:58:03.57
    18:19:53.691,    -15:10:20.6
    18:19:30,    -17:05
    18:19:43.40,    -17:17:16
    18:20:22.728,    -05:09:38.5
    18:20:40.82,    -15:29:50
    18:21:38.88368,    +01:55:21.993
    18:21:10.310,    -02:56:38.6
    18:21:44.70,    -03:31:12.7
    18:21:34.3,    -14:19:26
    18:21:39.777,    -14:32:53.2
    18:21:13.503,    +17:15:47.06
    18:22,    +41:45
    18:22:51.86,    -08:48:59.0
    18:22:39.80,    -09:07:36
    18:22:14.60,    +11:20:56.2
    18:22:41.7,    -12:52:49
    18:22:18.00,    -16:04:26.8
    18:22:36.6,    -16:17:35
    18:22:11.356,    -42:09:10.98
    18:23:30.9731,    05:50:24.31
    18:23:19.86,    -11:26:04
    18:23:24.25,    -13:47:54
    18:23:21.42,    -15:26:22
    18:23:09.68,    -18:07:33
    18:23:40.48701,    -30:21:40.127
    18:23:41.5455,    -30:21:40.94
    18:23:41.1516,    -30:21:38.45
    18:23:40.5312,    -30:21:43.66
    18:23:40.5,    -30:21:40.2
    18:23:40.5,    -30:21:40.2
    18:24:53.43,    -01:27:51.4
    18:24:56.151,    -11:59:53.4
    18:24:50.181,    -13:50:21.0
    18:24:57.387,    -14:23:05.3
    18:24:14.10,    -15:00:33
    18:24:10.32,    -22:33:11
    18:24:28.64,    -23:28:17
    18:24:32.00788,    -24:52:10.834
    18:24:32.81,    -24:52:11.20
    18:24:32.81,    -24:52:11.20
    18:24:32.81,    -24:52:11.20
    18:24:32.81,    -24:52:11.20
    18:24:32.81,    -24:52:11.20
    18:24:32.81,    -24:52:11.20
    18:24:32.81,    -24:52:11.20
    18:24:32.53,    -24:52:08.6
    18:24:32.81,    -24:52:11.20
    18:24:32.81,    -24:52:11.20
    18:24:32.81,    -24:52:11.20
    18:24:30.587,    -25:37:19
    18:25:55.9531,    -03:19:57.570
    18:25:30.629,    -09:35:22.3
    18:25:18.3,    -11:08:54
    18:25:58,    -31:02:20
    18:26:02,    -33:21
    18:26:08.53,    -12:56:33.0
    18:26:13.175,    -13:34:46.8
    18:26:42.391,    -14:19:21.6
    18:26:12.60,    -15:26:03
    18:27:02.735,    -07:50:19.2
    18:27:45.884,    -09:34:16.4
    18:28:20.715,    -06:11:51.5
    18:28:28.03,    +06:25:00.5
    18:28:30.356,    -10:07:10.1
    18:28:33.21,    -10:57:26
